id,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,update_date,new_balance,highest_balance,report_date
59001751,0,0,0,0,7,10,,30/08/2015,13392.0,35329.0,14/03/2016
58984255,0,0,0,0,2,10,,30/08/2015,268.8,936.0,
54989095,0,0,0,0,4,10,51700.0,29/08/2015,1273.2,6455.0,22/11/2015
58995903,0,0,0,0,2,7,,29/08/2015,24436.8,21000.0,18/02/2016
58993212,0,0,0,0,6,5,,29/08/2015,112848.0,103500.0,21/01/2016
58987926,0,0,0,0,7,0,,29/08/2015,26682.0,22500.0,
58998405,0,0,0,0,4,10,,28/08/2015,0.0,1061.0,10/03/2015
54983307,0,0,0,0,3,1,,28/08/2015,473268.0,400500.0,
58986751,0,0,0,0,6,6,,26/08/2015,4016.4,13900.0,18/01/2016
59002775,0,0,0,0,8,10,,26/08/2015,1057.2,55220.0,04/09/2016
54983331,0,0,0,0,2,5,,25/08/2015,142810.8,121500.0,18/09/2015
58992108,0,0,0,0,4,10,77000.0,24/08/2015,85786.8,78187.0,12/05/2015
54983934,0,0,0,0,4,10,55000.0,24/08/2015,14445.6,25660.0,12/01/2015
54984789,0,0,0,0,9,10,,24/08/2015,87733.2,73611.0,05/11/2016
58989082,0,0,0,0,1,10,,24/08/2015,673.2,1061.0,
58982806,0,0,0,0,2,10,77000.0,23/08/2015,0.0,3137.0,26/09/2015
58986587,0,0,0,0,5,10,56100.0,23/08/2015,60302.4,50869.0,16/02/2016
54989322,0,0,0,0,4,10,22000.0,23/08/2015,12271.2,21365.0,13/12/2015
59005860,0,0,0,0,9,10,,23/08/2015,-1.2,4897.0,20/04/2016
54991742,0,0,0,0,9,10,,23/08/2015,5414.4,5574.0,22/04/2016
58987200,0,0,0,0,6,10,,23/08/2015,0.0,18400.0,23/03/2016
59003000,0,0,0,0,4,10,,23/08/2015,0.0,1529.0,14/01/2016
54987316,0,0,0,0,5,10,,23/08/2015,1030.8,29111.0,26/02/2016
58990734,0,0,0,0,3,10,,23/08/2015,0.0,1171.0,10/11/2015
58990734,0,0,0,0,3,10,,23/08/2015,0.0,1171.0,10/11/2015
54989680,0,0,0,0,4,19,,23/08/2015,219030.0,202360.0,12/01/2015
58996840,0,0,0,0,9,10,,23/08/2015,35323.2,39517.0,17/04/2016
58996882,0,0,0,0,9,13,,23/08/2015,39526.8,46500.0,27/03/2016
58996294,0,0,0,0,8,10,107800.0,22/08/2015,20787.6,47482.0,29/03/2016
58993764,0,0,0,0,7,10,41800.0,22/08/2015,44079.6,43741.0,20/02/2016
58982606,0,0,0,0,1,10,,22/08/2015,1242.0,1535.0,
58993081,0,0,0,0,7,10,,22/08/2015,76700.4,64417.0,17/02/2016
58986183,0,0,0,0,4,6,,22/08/2015,28742.4,30050.0,
59004662,0,0,0,0,9,10,122100.0,21/08/2015,4759.2,30497.0,29/04/2016
58996991,0,0,0,0,10,10,49500.0,21/08/2015,31662.0,26885.0,20/05/2016
54991368,0,0,0,0,6,10,40700.0,21/08/2015,26893.2,39499.0,25/03/2016
54988107,0,0,0,0,8,5,,21/08/2015,265600.8,250500.0,21/03/2016
54985606,0,0,0,0,4,10,,21/08/2015,135633.6,140528.0,11/01/2015
54986034,0,0,0,0,6,10,100100.0,19/08/2015,360.0,56759.0,27/01/2016
54988052,0,0,0,0,9,10,85800.0,19/08/2015,84360.0,75824.0,28/04/2016
54986045,0,0,0,0,6,10,59400.0,19/08/2015,2466.0,50768.0,22/01/2016
54985643,0,0,0,0,5,10,16500.0,19/08/2015,12385.2,11759.0,20/11/2015
54986974,0,0,0,0,7,6,,19/08/2015,11518.8,18499.0,18/02/2016
58984128,0,0,0,0,3,2,,19/08/2015,5782.8,2968500.0,24/08/2015
54986974,0,0,0,0,7,0,,19/08/2015,231.6,2849.0,
58990862,0,0,0,0,6,5,,19/08/2015,273850.8,250500.0,18/12/2015
54988411,0,0,0,0,9,13,,19/08/2015,63936.0,74951.0,26/02/2016
54985988,0,0,0,0,6,5,,19/08/2015,67173.6,61500.0,21/01/2016
58988432,0,0,0,0,2,5,,19/08/2015,66000.0,55500.0,
54986974,0,0,0,0,7,0,,19/08/2015,464.4,5199.0,
54985176,0,0,0,0,2,5,,19/08/2015,478032.0,403410.0,18/09/2015
59002170,0,0,0,0,7,5,,19/08/2015,60262.8,57500.0,18/02/2016
58990862,0,0,0,0,6,10,102300.0,18/08/2015,74949.6,90029.0,25/01/2016
58989082,0,0,0,0,2,10,83600.0,18/08/2015,82338.0,69115.0,
58988486,0,0,0,0,2,10,78100.0,18/08/2015,5925.6,5437.0,
58983946,0,0,0,0,3,10,40700.0,18/08/2015,2881.2,3875.0,30/10/2015
59004521,0,0,0,0,8,10,33000.0,18/08/2015,2277.6,6873.0,20/03/2016
54987857,0,0,0,0,9,6,,18/08/2015,6240.0,26500.0,23/03/2016
54988132,0,0,0,0,9,10,,18/08/2015,-14156.4,78343.0,15/04/2016
58987963,0,0,0,0,9,5,,18/08/2015,270132.0,254442.0,25/03/2016
58985806,0,0,0,0,5,2,,18/08/2015,4265714.4,3950500.0,17/12/2015
58993039,0,0,0,0,7,10,,18/08/2015,29028.0,48480.0,02/07/2016
54987651,0,0,0,0,6,10,,18/08/2015,-36.0,23348.0,16/01/2016
58999555,0,0,0,0,6,10,,18/08/2015,46318.8,11846.0,01/02/2016
54988645,0,0,0,0,8,10,275000.0,17/08/2015,4101.6,36093.0,23/05/2016
58987530,0,0,0,0,8,10,84700.0,17/08/2015,13212.0,37847.0,20/03/2016
54983411,0,0,0,0,5,10,84700.0,17/08/2015,90494.4,79848.0,12/05/2015
59002472,0,0,0,0,5,10,79200.0,17/08/2015,8623.2,7686.0,13/12/2015
54987857,0,0,0,0,8,10,39600.0,17/08/2015,12138.0,36500.0,24/01/2016
54985862,0,0,0,0,5,10,,17/08/2015,25539.6,32065.0,12/02/2015
54990031,0,0,0,0,5,5,,17/08/2015,171703.2,150500.0,20/11/2015
58992457,0,0,0,0,7,5,,17/08/2015,265280.4,248500.0,24/01/2016
58985870,0,0,0,0,5,10,,17/08/2015,-356.4,15731.0,12/11/2015
58999612,0,0,0,0,5,10,134200.0,16/08/2015,83025.6,94749.0,14/12/2015
58998706,0,0,0,0,5,10,118800.0,16/08/2015,82926.0,91527.0,01/04/2016
58993548,0,0,0,0,8,10,46200.0,16/08/2015,20281.2,44182.0,13/03/2016
54986055,0,0,0,0,5,10,45100.0,16/08/2015,40809.6,35820.0,28/12/2015
58986727,0,0,0,0,6,5,,16/08/2015,127250.4,111800.0,20/11/2015
59002213,0,0,0,0,8,10,110000.0,15/08/2015,1521.6,39103.0,24/01/2016
54989291,0,0,0,0,6,10,83600.0,15/08/2015,307.2,11085.0,26/12/2015
54982721,0,0,0,0,3,10,79200.0,15/08/2015,41946.0,35455.0,10/06/2015
58997872,0,0,0,0,5,10,16500.0,15/08/2015,5718.0,15077.0,15/12/2015
54989201,0,0,0,0,5,1,,15/08/2015,535912.8,464938.0,21/11/2015
54986944,0,0,0,0,7,10,,15/08/2015,42176.4,35685.0,16/02/2016
54985215,0,0,0,0,3,1,,15/08/2015,608812.8,514438.0,22/09/2015
59002105,0,0,0,0,7,10,,15/08/2015,0.0,,
54984524,0,0,0,0,8,10,127600.0,13/08/2015,56220.0,47400.0,23/01/2016
58994215,0,0,0,0,9,10,95700.0,13/08/2015,68991.6,61289.0,04/12/2016
58992592,0,0,0,0,8,10,48400.0,13/08/2015,37948.8,35349.0,03/04/2016
54990623,0,0,0,0,7,10,37400.0,13/08/2015,38227.2,34086.0,27/02/2016
58987161,0,0,0,0,1,10,66000.0,12/08/2015,8664.0,7720.0,
54988522,0,0,0,0,6,10,13200.0,12/08/2015,11414.4,11156.0,13/05/2016
58987375,0,0,0,0,5,6,,12/08/2015,14757.6,18950.0,23/03/2016
59000340,0,0,0,0,2,10,,12/08/2015,4850.4,7879.0,13/01/2016
58987375,0,0,0,0,5,6,,12/08/2015,9600.0,12500.0,23/03/2016
54986472,0,0,0,0,3,10,,12/08/2015,3735.6,14319.0,01/09/2016
58995904,0,0,0,0,3,10,,12/08/2015,38962.8,61769.0,05/10/2016
58995904,0,0,0,0,3,10,,12/08/2015,6376.8,6528.0,02/09/2016
59001565,0,0,0,0,3,6,,12/08/2015,39960.0,56000.0,21/01/2016
58990611,0,0,0,0,2,10,,12/08/2015,9858.0,34022.0,01/01/2016
58995813,0,0,0,0,6,6,,12/08/2015,7920.0,22500.0,22/04/2016
58992627,0,0,0,0,5,10,158400.0,11/08/2015,1126.8,6970.0,20/03/2016
54983046,0,0,0,0,1,10,77000.0,11/08/2015,4414.8,4178.0,
58991420,0,0,0,0,3,10,63800.0,11/08/2015,638.4,36225.0,01/12/2016
54988427,0,0,0,0,7,5,,11/08/2015,109561.2,100500.0,22/04/2016
58983813,0,0,0,0,1,10,128700.0,09/08/2015,4084.8,3904.0,
58987213,0,0,0,0,8,10,,09/08/2015,2256.0,5780.0,30/03/2016
54982727,0,0,0,0,2,6,,09/08/2015,17270.4,21060.0,
58988166,0,0,0,0,8,2,,09/08/2015,1274911.2,1072132.0,28/03/2016
58991618,0,0,0,0,6,5,,09/08/2015,160807.2,144500.0,21/01/2016
58994149,0,0,0,0,8,7,,09/08/2015,259080.0,216400.0,19/03/2016
58996112,0,0,0,0,9,6,,09/08/2015,5664.0,24100.0,22/04/2016
54988052,0,0,0,0,7,1,,09/08/2015,1327911.6,1035500.0,03/08/2016
58985868,0,0,0,0,1,10,,09/08/2015,5996.4,5497.0,
58988886,0,0,0,0,2,10,55000.0,08/08/2015,48672.0,41060.0,
54989680,1,0,0,19,0,1,,08/08/2015,243000.0,160500.0,
58989278,0,0,0,0,4,6,,08/08/2015,8988.0,15490.0,19/10/2015
54983198,0,0,0,0,4,10,,08/08/2015,600.0,14884.0,11/09/2015
58985198,0,0,0,0,4,10,,08/08/2015,4308.0,4808.0,26/10/2015
58986751,0,0,0,0,7,10,,08/08/2015,504.0,39572.0,02/04/2016
54989322,0,0,0,0,4,1,,08/08/2015,663334.8,577723.0,22/10/2015
58990136,0,0,0,0,5,10,,08/08/2015,26484.0,52506.0,22/11/2015
58987028,0,0,0,0,6,13,,08/08/2015,54662.4,55800.0,28/12/2015
54984616,0,0,0,0,4,10,,08/08/2015,0.0,19820.0,19/01/2016
58998637,0,0,0,0,1,10,48400.0,07/08/2015,0.0,,
58993548,0,0,0,0,9,10,33000.0,07/08/2015,30992.4,33515.0,26/02/2016
54990680,0,0,0,0,8,10,,07/08/2015,8259.6,21824.0,21/01/2016
54988117,0,0,0,0,7,2,,07/08/2015,1349493.6,1130871.0,
58989956,0,0,0,0,5,24,,07/08/2015,274782.0,250500.0,23/10/2015
54991441,0,0,0,0,10,10,,07/08/2015,6993.6,50307.0,04/10/2016
59002060,0,0,0,0,10,6,,06/08/2015,0.0,22500.0,21/02/2016
58987200,0,0,0,0,11,10,,06/08/2015,124155.6,67130.0,01/09/2016
58990469,0,0,0,0,8,6,,06/08/2015,3000.0,15500.0,19/12/2015
58998989,0,0,0,0,7,10,,06/08/2015,10616.4,,18/12/2015
58987924,0,0,0,0,13,10,114400.0,05/08/2015,91060.8,107556.0,14/05/2016
58995080,3,0,0,3,9,10,82500.0,05/08/2015,16772.4,74374.0,30/04/2016
58990850,0,0,0,0,9,10,63800.0,05/08/2015,963.6,28392.0,13/01/2016
54985832,0,0,0,0,7,1,,05/08/2015,1295624.4,1200400.0,25/10/2015
54990497,0,0,0,0,10,5,,05/08/2015,175005.6,185500.0,22/01/2016
54989304,0,0,0,0,8,10,,05/08/2015,0.0,,
54990497,0,0,0,0,10,5,,05/08/2015,175005.6,185500.0,22/01/2016
54984766,0,0,0,0,10,5,,05/08/2015,56524.8,59500.0,20/01/2016
54990272,0,0,0,0,11,10,68750.0,03/08/2015,49105.2,62345.0,01/12/2016
58995487,0,0,0,0,14,10,41250.0,03/08/2015,20061.6,17218.0,21/03/2016
59002841,0,0,0,0,13,10,20680.0,03/08/2015,151.2,2887.0,24/10/2015
54988630,0,0,0,0,10,6,,03/08/2015,0.0,27090.0,18/09/2015
54983470,0,0,0,0,9,10,,03/08/2015,90060.0,,18/11/2015
54987651,0,0,0,0,1,7,,03/08/2015,0.0,23000.0,
58992044,0,0,0,0,1,6,,03/08/2015,0.0,29000.0,18/11/2015
58995904,0,0,0,0,15,13,,03/08/2015,38494.8,68500.0,25/04/2016
58985900,0,0,0,0,10,6,,03/08/2015,0.0,15500.0,22/10/2015
58984336,0,0,0,0,9,10,183700.0,02/08/2015,5431.2,8358.0,10/03/2015
58990724,0,0,0,0,12,5,,02/08/2015,421635.6,400500.0,21/12/2015
58987368,0,0,0,0,13,10,,02/08/2015,25556.4,26724.0,17/02/2016
58988853,0,0,0,0,9,5,,02/08/2015,483700.8,448259.0,21/09/2015
58994395,0,0,0,0,14,10,,01/08/2015,10970.4,20245.0,24/02/2016
58997876,0,0,0,0,11,6,,01/08/2015,0.0,19500.0,21/09/2015
54985058,0,0,0,0,2,10,,31/07/2015,8028.0,,09/06/2015
58990154,0,0,0,0,5,6,,30/07/2015,9194.4,35000.0,18/11/2015
58982978,0,0,0,0,3,6,,30/07/2015,58800.0,63500.0,18/09/2015
58995877,0,0,0,0,10,6,,30/07/2015,0.0,27500.0,22/04/2016
54988244,0,0,0,0,9,6,,30/07/2015,0.0,15490.0,20/03/2016
59004503,0,0,0,0,4,10,77000.0,29/07/2015,2642.4,12832.0,03/12/2016
58988534,0,0,0,0,3,10,44000.0,29/07/2015,9981.6,17429.0,21/09/2015
59005266,0,0,0,0,10,10,44000.0,29/07/2015,15770.4,41586.0,05/07/2016
54987807,0,0,0,0,9,10,,29/07/2015,13839.6,55094.0,04/11/2016
54983229,0,0,0,0,3,10,,29/07/2015,67358.4,76136.0,10/10/2015
54985058,0,0,0,0,3,10,148500.0,28/07/2015,0.0,1848.0,25/09/2015
54992564,0,0,0,0,8,10,108900.0,28/07/2015,-4.8,97319.0,23/02/2016
59000887,0,0,0,0,8,10,39600.0,28/07/2015,43479.6,36733.0,02/10/2016
58994057,0,0,0,0,9,10,,28/07/2015,94678.8,99197.0,25/03/2016
59004991,0,0,0,0,9,6,,28/07/2015,2712.0,23300.0,26/03/2016
58985909,0,0,0,0,5,1,,28/07/2015,52383.6,53500.0,25/12/2015
54987489,0,0,0,0,9,10,,28/07/2015,0.0,2375.0,17/04/2016
59003649,0,0,0,0,7,5,,27/07/2015,556935.6,509718.0,20/01/2016
58987402,0,0,0,0,9,10,,27/07/2015,30039.6,48061.0,04/08/2016
58984900,0,0,0,0,5,10,64900.0,26/07/2015,15432.0,16376.0,26/11/2015
58990902,0,0,0,0,6,10,114400.0,25/07/2015,60709.2,84500.0,27/12/2015
58988044,0,0,0,0,9,10,28600.0,25/07/2015,13276.8,18935.0,21/03/2016
58989705,0,0,0,0,4,10,,25/07/2015,70754.4,59462.0,09/11/2015
58991420,0,0,0,0,6,10,,25/07/2015,2510.4,25759.0,01/10/2016
58988028,0,0,0,0,10,6,,25/07/2015,0.0,16490.0,20/03/2016
58989132,0,0,0,0,3,5,,25/07/2015,351596.4,300500.0,21/09/2015
54983895,0,0,0,0,6,10,60500.0,24/07/2015,21882.0,18735.0,18/12/2015
58988956,0,0,0,0,3,10,55000.0,24/07/2015,42961.2,51368.0,29/09/2015
59001676,0,0,0,0,7,10,,24/07/2015,2593.2,14755.0,20/01/2016
59000105,0,0,0,0,5,10,,23/07/2015,3837.6,4624.0,19/12/2015
59004235,0,0,0,0,8,10,,23/07/2015,83078.4,69732.0,25/01/2016
54987763,0,0,0,0,9,10,,23/07/2015,488.4,7906.0,18/03/2016
58985599,0,0,0,0,5,10,113300.0,22/07/2015,6244.8,29765.0,27/11/2015
54986538,0,0,0,0,8,10,41800.0,22/07/2015,471.6,44875.0,19/02/2016
58993672,0,0,0,0,2,10,16500.0,22/07/2015,0.0,,
58995904,0,0,0,0,9,5,,22/07/2015,294964.8,300500.0,23/03/2016
54986508,0,0,0,0,7,10,,22/07/2015,6637.2,42498.0,02/12/2016
54985816,0,0,0,0,5,10,,22/07/2015,51964.8,43804.0,11/08/2015
58999668,0,0,0,0,4,10,121000.0,21/07/2015,35802.0,30475.0,14/10/2015
54989264,0,0,0,0,2,5,,21/07/2015,117481.2,100500.0,09/04/2015
54985643,0,0,0,0,5,10,124300.0,20/07/2015,110774.4,111556.0,12/04/2015
58991228,0,0,0,0,6,10,,20/07/2015,19069.2,,30/01/2016
54985473,0,0,0,0,4,10,283800.0,19/07/2015,3472.8,40470.0,24/10/2015
58994121,0,0,0,0,9,10,46200.0,19/07/2015,26989.2,30804.0,03/06/2016
59004571,0,0,0,0,1,10,44000.0,19/07/2015,34393.2,40045.0,26/04/2016
58994019,0,0,0,0,9,6,,19/07/2015,5340.0,40550.0,20/03/2016
58990862,0,0,0,0,6,5,,19/07/2015,116037.6,109500.0,25/12/2015
58994395,0,0,0,0,10,10,,19/07/2015,0.0,36572.0,04/12/2016
58997856,0,0,0,0,7,10,,19/07/2015,40681.2,29351.0,01/01/2016
54983292,0,0,0,0,5,5,,19/07/2015,400239.6,350500.0,18/10/2015
59002628,0,0,0,0,6,5,,19/07/2015,71985.6,65500.0,22/12/2015
54985058,0,0,0,0,2,10,,19/07/2015,24722.4,,25/08/2015
58987368,0,0,0,0,8,6,,19/07/2015,0.0,27500.0,18/02/2016
59004304,0,0,0,0,9,5,,19/07/2015,98180.4,100500.0,22/03/2016
59005708,0,0,0,0,10,1,,19/07/2015,108368.4,105500.0,26/03/2016
59004571,0,0,0,0,10,10,,19/07/2015,0.0,40045.0,26/04/2016
58993422,0,0,0,0,9,13,,19/07/2015,51660.0,60500.0,03/05/2016
58991751,0,0,0,0,7,10,91300.0,18/07/2015,22771.2,51623.0,01/02/2016
54983232,0,0,0,0,5,10,80300.0,18/07/2015,-2110.8,7966.0,21/10/2015
58997856,0,0,0,0,6,10,45100.0,18/07/2015,8898.0,18236.0,16/12/2015
58982668,0,0,0,0,3,10,22000.0,18/07/2015,43.2,5500.0,08/07/2015
59002314,0,0,0,0,9,10,,18/07/2015,511.2,15532.0,18/03/2016
54985643,0,0,0,0,6,10,,18/07/2015,127154.4,172779.0,12/12/2015
54989781,0,0,0,0,7,1,,18/07/2015,456098.4,406938.0,22/12/2015
58997876,0,0,0,0,4,1,,18/07/2015,361474.8,324879.0,24/10/2015
58990136,0,0,0,0,5,10,,17/07/2015,4810.8,11274.0,11/03/2015
59004966,0,0,0,0,10,10,,17/07/2015,20221.2,21779.0,15/04/2016
58993137,0,0,0,0,7,10,,17/07/2015,10228.8,,03/04/2016
54987857,0,0,0,0,9,2,,17/07/2015,244770.0,1500500.0,
58997951,0,0,0,0,6,6,,17/07/2015,15060.0,25600.0,18/11/2015
59003191,0,0,0,0,8,10,,16/07/2015,2812.8,3175.0,25/02/2016
58993789,0,0,0,0,7,13,,16/07/2015,31332.0,40500.0,25/02/2016
58988956,0,0,0,0,3,6,,16/07/2015,36499.2,37000.0,21/09/2015
54987199,0,0,0,0,8,10,269500.0,15/07/2015,32395.2,251668.0,14/02/2016
58996590,0,0,0,0,11,10,72600.0,15/07/2015,78166.8,66866.0,06/03/2016
58990235,0,0,0,0,6,10,68750.0,15/07/2015,-3.6,50477.0,22/11/2015
54987199,0,0,0,0,8,6,,15/07/2015,19260.0,48650.0,21/01/2016
58985870,0,0,0,0,5,5,,15/07/2015,171872.4,150500.0,23/10/2015
54985410,0,0,0,0,4,5,,15/07/2015,116596.8,110500.0,26/09/2015
58993153,0,0,0,0,9,10,,15/07/2015,62974.8,,04/02/2016
54983809,0,0,0,0,6,13,,15/07/2015,63967.2,58831.0,21/11/2015
59002542,0,0,0,0,8,10,,15/07/2015,17672.4,16043.0,02/12/2016
58993621,0,0,0,0,8,6,,15/07/2015,8638.8,24499.0,18/01/2016
58999582,0,0,0,0,7,6,,15/07/2015,10800.0,23000.0,22/12/2015
58986784,1,0,0,30,8,10,49500.0,14/07/2015,48776.4,51442.0,19/03/2016
58991324,0,0,0,0,8,6,,14/07/2015,4944.0,25250.0,21/01/2016
58984371,0,0,0,0,4,5,,14/07/2015,326163.6,280500.0,21/09/2015
54985606,0,0,0,0,6,10,,13/07/2015,-6284.4,,18/12/2015
58991130,0,0,0,0,1,10,102300.0,12/07/2015,673.2,1060.0,
58995436,0,0,0,0,6,10,69300.0,12/07/2015,84460.8,70883.0,13/05/2016
59003229,0,0,0,0,4,10,61600.0,12/07/2015,30898.8,26249.0,20/03/2016
54983279,0,0,0,0,1,10,34100.0,12/07/2015,673.2,1060.0,
58991802,0,0,0,0,3,10,,12/07/2015,24847.2,,22/01/2016
54986064,0,0,0,0,1,5,,12/07/2015,283083.6,240500.0,21/01/2016
58985589,0,0,0,0,2,10,72600.0,11/07/2015,30222.0,65852.0,23/12/2015
58991324,0,0,0,0,2,10,55000.0,11/07/2015,10740.0,27499.0,22/01/2016
58986218,0,0,0,0,3,10,11000.0,11/07/2015,0.0,,
54985378,0,0,0,0,1,6,,11/07/2015,26400.0,22500.0,
59003842,0,0,0,0,7,10,115500.0,10/07/2015,28222.8,31870.0,04/12/2016
58995451,0,0,0,0,8,6,,10/07/2015,5520.0,28100.0,19/04/2016
54985234,0,0,0,0,2,10,125400.0,09/07/2015,135097.2,113080.0,30/09/2015
58997719,0,0,0,0,3,10,69300.0,09/07/2015,8596.8,25587.0,14/11/2015
58995726,0,0,0,0,8,1,,09/07/2015,552410.4,506938.0,28/03/2016
59005275,0,0,0,0,8,10,,09/07/2015,8906.4,11513.0,04/04/2016
58994299,0,0,0,0,8,10,187000.0,08/07/2015,7953.6,43451.0,03/12/2016
58996112,0,0,0,0,9,10,89100.0,08/07/2015,92748.0,82705.0,23/04/2016
54985821,0,0,0,0,2,10,86900.0,08/07/2015,-34.8,2570.0,24/09/2015
54984616,0,0,0,0,5,10,48400.0,08/07/2015,47584.8,40154.0,
54986045,0,0,0,0,2,10,44000.0,08/07/2015,0.0,,
58994284,0,0,0,0,3,10,16500.0,08/07/2015,-3.6,16337.0,13/03/2016
54992046,0,0,0,0,9,10,,08/07/2015,2830.8,5729.0,27/04/2016
59004885,0,0,0,0,9,6,,08/07/2015,9240.0,35150.0,23/03/2016
58992419,0,0,0,0,6,1,,08/07/2015,308448.0,200500.0,
58998646,0,0,0,0,6,6,,08/07/2015,68160.0,85700.0,19/12/2015
58990154,0,0,0,0,2,7,,08/07/2015,0.0,192787.0,19/09/2015
58995813,0,0,0,0,10,13,,08/07/2015,16574.4,51540.0,28/04/2016
59002841,0,0,0,0,8,10,,08/07/2015,30650.4,26042.0,20/02/2016
54987017,0,0,0,0,7,6,,07/07/2015,4135.2,17738.0,19/12/2015
58982511,0,0,0,0,4,10,,07/07/2015,112548.0,111870.0,10/11/2015
58997580,0,0,0,0,5,5,,07/07/2015,480160.8,425500.0,25/10/2015
58983266,0,0,0,0,4,5,,07/07/2015,575247.6,499500.0,21/09/2015
59001676,0,0,0,0,6,2,,07/07/2015,6519902.4,5443267.0,
58986053,0,0,0,0,5,5,,07/07/2015,163855.2,150500.0,25/10/2015
58985868,0,0,0,0,8,10,,06/07/2015,7957.2,7131.0,26/12/2015
58991751,0,0,0,0,2,7,,06/07/2015,108000.0,100623.0,09/05/2015
58985654,0,0,0,0,8,6,,06/07/2015,80640.0,115700.0,19/12/2015
58989956,0,0,0,0,7,10,,06/07/2015,8122.8,7269.0,17/11/2015
59003959,0,0,0,0,11,10,,06/07/2015,3248.4,3207.0,04/03/2016
59001184,0,0,0,0,9,10,,06/07/2015,8248.8,22747.0,19/01/2016
58984798,0,0,0,0,5,2,,06/07/2015,1506152.4,1250500.0,17/10/2015
59000502,0,0,0,0,8,10,,05/07/2015,3472.8,4520.0,16/01/2016
59004284,0,0,0,0,12,10,,05/07/2015,919.2,16283.0,25/03/2016
58982806,0,0,0,0,5,10,,05/07/2015,0.0,2986.0,13/09/2015
59004226,0,0,0,0,13,10,,05/07/2015,21616.8,18514.0,25/04/2016
59004621,0,0,0,0,11,13,,05/07/2015,28812.0,40500.0,25/03/2016
58987349,0,0,0,0,11,10,,05/07/2015,1790.4,1992.0,03/05/2016
54983039,2,1,0,49,3,10,,04/07/2015,517.2,973.0,21/07/2015
54983046,0,0,0,0,8,10,,04/07/2015,35234.4,35126.0,23/10/2015
54987017,0,0,0,0,9,5,,04/07/2015,220504.8,225500.0,12/01/2015
58995289,0,0,0,0,13,5,,04/07/2015,65373.6,102500.0,19/03/2016
58994986,0,0,0,0,14,10,,03/07/2015,1833.6,30348.0,25/03/2016
54985177,0,0,0,0,8,10,,02/07/2015,53198.4,44832.0,18/09/2015
58989592,0,0,0,0,10,1,,02/07/2015,367981.2,404256.0,24/10/2015
58994121,0,0,0,0,14,5,,02/07/2015,130622.4,150500.0,24/02/2016
54987227,0,0,0,0,12,6,,02/07/2015,0.0,31800.0,22/10/2015
58983272,0,0,0,0,1,10,,02/07/2015,0.0,,
58998866,0,0,0,0,11,10,189200.0,01/07/2015,148339.2,170332.0,18/11/2015
58984801,0,0,0,0,12,10,57200.0,01/07/2015,54337.2,52775.0,12/11/2015
58993039,0,0,0,0,15,10,11000.0,01/07/2015,-1.2,11916.0,02/06/2016
54988244,0,0,0,0,15,1,,01/07/2015,478202.4,490500.0,24/01/2015
59003717,0,0,0,0,15,10,,01/07/2015,40880.4,34567.0,19/02/2016
54985084,0,0,0,0,10,5,,01/07/2015,191073.6,200500.0,10/01/2015
54987487,0,0,0,0,11,6,,01/07/2015,0.0,35500.0,18/09/2015
59002836,0,0,0,0,9,10,55000.0,30/06/2015,0.0,600.0,01/08/2016
58991823,0,0,0,0,8,10,,30/06/2015,16312.8,71726.0,02/12/2016
58996112,0,0,0,0,10,5,,30/06/2015,184940.4,180500.0,22/03/2016
54985730,0,0,0,0,6,6,,30/06/2015,18237.6,25499.0,
58985900,0,0,0,0,4,15,,30/06/2015,12824.4,20500.0,12/07/2015
59000104,0,0,0,0,8,10,110000.0,29/06/2015,29314.8,28863.0,22/01/2016
59002389,0,0,0,0,9,10,44000.0,29/06/2015,19450.8,25993.0,20/02/2016
58998637,0,0,0,0,4,1,,29/06/2015,770506.8,665765.0,23/10/2015
58990934,0,0,0,0,6,5,,29/06/2015,1020.0,2500.0,29/06/2015
58990724,0,0,0,0,7,6,,29/06/2015,4596.0,23500.0,19/12/2015
58993548,0,0,0,0,7,1,,29/06/2015,642751.2,600500.0,17/02/2016
54984978,0,0,0,0,11,10,,29/06/2015,22285.2,39590.0,25/04/2016
54985076,0,0,0,0,0,0,,29/06/2015,0.0,100500.0,08/04/2015
58998637,0,0,0,0,1,7,,29/06/2015,803118.0,665765.0,
59003717,0,0,0,0,10,10,102300.0,28/06/2015,60852.0,85659.0,29/03/2016
59003138,0,0,0,0,9,10,,28/06/2015,1342.8,46118.0,03/05/2016
58992482,0,0,0,0,7,5,,28/06/2015,384379.2,350500.0,22/01/2016
59003954,0,0,0,0,8,10,,28/06/2015,24446.4,41008.0,15/02/2016
58995283,0,0,0,0,10,10,63800.0,27/06/2015,34048.8,91514.0,04/01/2016
58995904,0,0,0,0,9,10,,27/06/2015,4618.8,10716.0,13/02/2016
54983470,0,0,0,0,1,10,,27/06/2015,0.0,,
54991685,0,0,0,0,9,10,,27/06/2015,8898.0,16151.0,19/03/2016
54987381,0,0,0,0,9,10,,27/06/2015,3459.6,17370.0,22/02/2016
59002231,0,0,0,0,9,10,132000.0,26/06/2015,40628.4,115788.0,29/02/2016
58987186,0,0,0,0,10,10,83600.0,26/06/2015,60961.2,78987.0,04/01/2016
58991252,0,0,0,0,9,10,68200.0,26/06/2015,73618.8,63626.0,20/02/2016
59000383,0,0,0,0,6,10,22000.0,26/06/2015,23646.0,20890.0,11/08/2015
